CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,202,8,17,8,0,0,1,"Schraiber, Rebecca L"
ACCY,202,7,17,8,0,0,0,"Schraiber, Rebecca L"
ACCY,202,7,17,8,0,0,0,"Coady, Jennifer J"
ACCY,202,10,18,2,0,0,0,"Chen, Monica S"
ACCY,301,11,10,2,3,4,1,"Davis, Gregory L"
ACCY,301,21,8,5,0,0,0,"Davis, Gregory L"
ACCY,301,24,6,2,1,0,0,"Davis, Gregory L"
ACCY,301,21,10,1,1,0,1,"Winn, Amanda M"
ACCY,301,15,13,7,0,0,0,"Winn, Amanda M"
ACCY,301,15,13,5,2,0,0,"Winn, Amanda M"
ACCY,302,15,15,4,0,0,0,"Fanning, Kirsten B"
ACCY,302,16,15,5,0,0,0,"Fanning, Kirsten B"
ACCY,302,12,20,3,1,0,0,"Finnegan, Thomas"
ACCY,302,22,9,4,0,0,1,"Finnegan, Thomas"
ACCY,302,18,15,1,0,0,0,"Fanning, Kirsten B"
ACCY,302,10,14,3,0,0,0,"Wu, Martin G"
ACCY,303,18,10,1,1,0,0,"Zhu, Wei"
ACCY,303,17,7,6,2,0,0,"Schwartz, Rachel"
ACCY,303,8,5,9,2,0,0,"Zhu, Wei"
ACCY,303,10,14,3,0,0,0,"Zhu, Wei"
ACCY,303,15,7,6,0,0,0,"Schwartz, Rachel"
ACCY,303,17,9,1,1,0,0,"Schwartz, Rachel"
ACCY,304,14,8,2,0,0,0,"Williamson, Michael"
ACCY,304,10,9,2,0,0,0,"Williamson, Michael"
ACCY,304,17,7,2,0,0,0,"Wu, Martin G"
ACCY,304,14,12,0,0,0,0,"Wu, Martin G"
ACCY,304,13,13,0,0,0,0,"Vance, Thomas W"
ACCY,304,13,12,1,0,0,0,"Vance, Thomas W"
ACCY,312,9,8,3,2,0,0,"Hutchens, Michelle L"
ACCY,312,11,8,1,1,0,0,"Hutchens, Michelle L"
ACCY,312,11,10,3,0,0,0,"Lisowsky, Petro"
ACCY,312,13,10,1,0,0,0,"Henderson, Belinda C"
ACCY,312,12,8,2,0,0,0,"Lisowsky, Petro"
ACCY,312,9,10,3,0,0,0,"Henderson, Belinda C"
ACCY,398,130,2,0,0,0,0,"Nekrasz, Frank"
ACCY,405,13,14,3,1,0,0,"Thompson, Anne M"
ACCY,405,11,14,3,0,0,0,"Thompson, Anne M"
ACCY,405,15,12,1,0,0,0,"Peecher, Mark E"
ACCY,410,9,21,2,0,0,0,"Chen, Ciao-Wei"
ACCY,410,15,18,2,0,0,0,"Chen, Ciao-Wei"
ACCY,410,7,21,2,0,0,0,"Chen, Ciao-Wei"
ACCY,410,12,10,2,4,0,1,"Kustanovich, Michael"
ACCY,410,24,9,1,0,0,0,"Kustanovich, Michael"
ACCY,410,12,19,2,0,0,0,"Urcan, Oktay"
ACCY,415,9,9,3,0,0,0,"Chatterton, Angel"
ACCY,451,18,19,4,0,0,0,"Henderson, Belinda C"
ACCY,451,17,16,3,1,0,0,"Bodtke, James E"
ACCY,451,14,16,7,0,0,0,"Cox, Sharon P"
ACCY,451,7,21,6,0,0,0,"Cox, Sharon P"
ACCY,503,32,17,2,0,0,0,"Vance, Thomas W"
ACCY,510,14,8,3,0,0,0,"Steward, Cynthia G"
ACCY,510,7,19,2,0,0,0,"Steward, Cynthia G"
ACCY,510,17,10,0,0,0,0,"Hepp, John"
ACCY,510,11,16,0,0,0,0,"Hepp, John"
ACCY,512,23,15,1,0,0,0,"Hecht, Gary W"
ACCY,512,24,5,1,0,0,0,"Hecht, Gary W"
ACCY,515,14,11,0,0,0,0,"Williams, Devin J"
ACCY,515,6,17,0,0,0,0,"Williams, Devin J"
ACCY,517,10,12,2,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,517,9,14,0,0,0,0,"Li, Yue"
ACCY,517,17,6,2,0,0,1,"Ibrahim, Adel Nematallah"
ACCY,517,39,0,1,0,0,0,"Elliott, W B"
ACCY,517,13,15,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,517,20,0,1,0,0,0,"Jackson, Kevin"
ACCY,518,38,2,0,0,0,0,"Nekrasz, Frank"
ACCY,552,9,18,0,0,0,0,"Sternburg, Thomas"
ACCY,552,21,18,0,0,0,0,"Sternburg, Thomas"
ACCY,555,6,16,0,0,0,0,"Bergmann, Gregory A"
ACCY,557,11,11,0,0,0,0,"Kalish, Kent J"
ACCY,557,12,10,0,0,0,0,"McAlpine, William C"
ACCY,561,8,14,0,0,0,0,"Davis, Jon S"
ACCY,575,36,2,0,0,0,0,"Hecht, Gary W"
ACCY,593,26,12,0,0,0,0,"Ahmed, Waqar"
ACCY,593,14,20,1,0,0,0,"Ahmed, Waqar"
ACCY,593,15,21,0,0,0,0,"Ahmed, Waqar"
ACE,161,18,6,0,0,0,0,"Rogalla, Valerie"
ACE,161,18,5,0,1,0,0,"Lo, Alexander C"
ACE,161,17,3,2,0,1,0,"Rogalla, Valerie"
ACE,161,18,4,2,0,0,1,"Lo, Alexander C"
ACE,161,21,2,1,0,0,0,"Lo, Alexander C"
ACE,161,19,4,1,0,0,0,"Lo, Alexander C"
ACE,161,23,1,1,0,0,0,"Lo, Alexander C"
ACE,161,30,9,0,0,3,0,"Rogalla, Valerie"
ACE,161,21,3,1,0,0,0,"Lo, Alexander C"
ACE,161,36,6,2,1,1,0,"Rogalla, Valerie"
ACE,161,11,6,5,1,1,0,"Rogalla, Valerie"
ACE,161,16,3,3,0,0,2,"Rogalla, Valerie"
ACE,231,96,71,7,3,1,0,"Stoddard, Paul B"
ACE,232,27,39,14,2,0,0,"Stoddard, Paul B"
ACE,240,45,29,9,1,3,0,"Xu, Yilan"
ACE,251,33,56,19,2,1,2,"Goldsmith, Peter D"
ACE,254,10,13,8,1,2,0,"Allen-Smith, Joyce E"
ACE,261,7,23,16,6,1,0,"Serra Devesa, Maria Teres"
ACE,270,12,23,15,4,5,0,"Gundersen, Craig"
ACE,310,42,34,8,2,1,0,"Brazee, Richard J"
ACE,360,24,8,2,2,1,0,"Doehring, Todd A"
ACE,360,26,17,7,3,1,0,"Doehring, Todd A"
ACE,403,11,14,2,0,0,0,"Coppess, Jonathan"
ACE,428,16,17,12,12,1,0,"Cruz, Jose C"
ACE,430,9,26,5,3,0,0,"Goldsmith, Peter D"
ACE,431,15,17,7,0,0,0,"Ellison, Brenna"
ACE,435,34,15,4,0,2,0,"Schnitkey, Gary D"
ACE,444,14,5,6,4,1,0,"Sherrick, Bruce J"
ACE,446,25,10,5,4,0,0,"Sherrick, Bruce J"
ACE,449,9,18,7,4,1,0,"Zeedyk, Betty J"
ACE,456,31,4,1,0,0,0,"Kirwan, Barrett E"
ACE,474,7,20,8,2,0,0,"Lyons, Angela C"
ACE,476,5,17,3,1,1,0,"Lyons, Angela C"
ACES,102,27,2,1,0,0,0,"Rodriguez, Luis F"
ADV,150,190,42,11,0,7,5,"Hall, Steven R"
ADV,281,15,31,15,1,0,0,"Wise, Kevin R"
ADV,281,9,40,19,1,0,0,"Vargas, Patrick T"
ADV,283,29,9,0,0,0,0,"Nelson, Michelle R"
ADV,283,44,3,1,0,0,0,"Nelson, Michelle R"
ADV,284,33,13,1,0,0,0,"Ahn, Regina"
ADV,284,48,2,0,0,0,0,"Das, Susmita"
ADV,310,34,56,21,2,3,2,"Wirtz, John"
ADV,311,29,8,0,0,1,0,"Chambers, Jason P"
ADV,312,7,21,5,0,0,0,"Chambers, Jason P"
ADV,390,23,42,14,1,0,1,"Sheldon, Peter S"
ADV,410,52,12,2,1,0,1,"Hartmann, Nathaniel B"
ADV,460,27,15,8,0,0,0,"Ham, Chang Dae"
ADV,460,33,20,1,0,0,0,"Ham, Chang Dae"
ADV,483,25,26,4,0,0,0,"Sar, Sela"
ADV,483,11,39,1,1,0,0,"Sar, Sela"
ADV,490,30,10,2,2,3,0,"Yao, Mike Z"
ADV,490,23,2,0,0,1,0,"Raquel, Steve A"
ADV,492,29,11,0,0,0,0,"Yao, Mike Z"
ADV,498,27,2,0,0,0,0,"Meron, Shachar"
ADV,498,25,5,0,0,0,0,"Meron, Shachar"
ADV,498,19,6,0,0,0,0,"Meron, Shachar"
AE,199,21,9,3,1,1,0,"Laystrom-Woodar, Julia K"
AE,199,15,5,1,0,1,0,"Laystrom-Woodar, Julia K"
AE,202,48,46,4,0,0,1,"Ghosh, Alexander R"
AE,311,7,21,7,2,1,2,"Woodard, Brian S"
AE,312,36,35,17,5,2,0,"Dutton, J C"
AE,321,14,15,7,0,0,1,"James, Kai"
AE,323,43,33,16,3,2,0,"Lambros, John"
AE,352,24,14,8,2,0,1,"Namachchivaya, N S"
AE,353,51,7,1,2,2,1,"Bretl, Timothy W"
AE,403,20,8,2,0,0,0,"Ho, Koki"
AE,410,13,8,5,1,2,0,"Balajewicz, Maciej"
AE,419,15,14,9,4,0,0,"Selig, Michael S"
AE,434,10,21,4,0,7,0,"Levin Fliflet, Deborah"
AE,435,17,9,2,0,0,0,"Burton, Rodney L"
AE,443,56,9,0,0,0,0,"D'Urso, Steven J"
AE,443,19,19,4,0,0,0,"Putnam, Zachary R"
AE,461,103,7,5,0,1,0,"Chasiotis, Ioannis"
AFRO,101,9,9,2,0,1,0,"McDuffie, Erik S"
AFRO,103,10,3,3,6,3,0,"Flynn, Karen"
AFRO,105,6,13,2,1,0,2,"Jenkins, Candice M"
AFRO,132,16,9,0,0,0,0,"Meyers, John P"
AFRO,227,13,6,1,1,0,0,"Thompson-Spires, Nafissa"
AFRO,231,27,6,0,0,0,0,"Proctor, Frances A"
AGCM,315,23,6,0,0,0,0,"Cupps-Miller, Heather A"
AGCM,320,13,11,0,1,0,0,"Rodriguez, Ma Lulu A"
AGED,260,99,51,21,9,1,1,"Burgoon, Lisa A"
AGED,300,27,4,2,0,0,0,"Korte, Debra S"
AGED,310,14,8,1,0,0,0,"Keating, Kari H"
AGED,380,36,9,1,0,0,0,"Collins, Jasmine D"
AGED,480,27,0,1,0,0,0,"Macke, Tiffany B"
AGED,480,34,0,0,0,1,0,"Keating, Kari H"
AIS,101,20,9,0,0,0,0,"Theobald, Brianna J"
AIS,101,31,2,0,1,0,1,"Davis, Jennifer L"
ANSC,100,13,9,2,0,0,0,"Parrett, Douglas F"
ANSC,100,18,11,4,1,0,0,"Parrett, Douglas F"
ANSC,101,110,51,21,6,5,3,"Johnson, Janeen L"
ANSC,103,58,3,0,0,0,1,"Parsons, Carl M"
ANSC,110,21,2,1,0,0,0,"Allen, Crystal A"
ANSC,199,52,1,0,0,0,0,"Kline, Kevin H"
ANSC,205,56,16,0,0,0,0,"Parsons, Carl M"
ANSC,207,45,3,0,1,0,0,"Andress, John P"
ANSC,207,44,1,0,0,0,0,"Hackett, Mary E"
ANSC,207,42,5,0,0,0,0,"Hackett, Mary E"
ANSC,207,31,9,6,0,0,0,"de Flamingh, Alida"
ANSC,207,37,11,1,0,1,0,"de Flamingh, Alida"
ANSC,223,35,49,26,18,2,0,"Dilger, Ryan N"
ANSC,224,28,41,38,11,3,1,"Miller, David J"
ANSC,250,429,98,42,17,12,1,"Albert, Sarah D"
ANSC,298,43,4,0,0,0,0,"Hurley, Walter L"
ANSC,305,38,6,3,0,1,0,"Albert, Sarah D"
ANSC,363,19,9,2,0,0,0,"Kukekova, Anna V"
ANSC,398,34,1,0,0,0,0,"Albert, Sarah D"
ANSC,402,26,12,1,0,0,0,"Cobb, Alan R"
ANSC,406,72,38,12,2,0,0,"Roca, Alfred L"
ANSC,409,20,7,1,0,0,0,"Dilger, Anna C"
ANSC,422,20,16,5,3,0,0,"Swanson, Kelly S"
ANSC,438,25,1,1,0,0,0,"Hurley, Walter L"
ANSC,446,15,5,1,1,0,0,"Roca, Alfred L"
ANSC,450,17,19,4,0,0,0,"Steelman, Andrew J"
ANSC,498,58,7,1,0,0,0,"Loerch, Steven C"
ANSC,499,17,2,0,0,3,0,"Albert, Sarah D"
ANSC,520,11,10,0,0,0,0,"Stein, Hans-Henrik"
ANSC,561,20,3,1,0,0,0,"Johnson, Janeen L"
ANTH,101,101,88,34,8,4,0,"Lucero, Lisa J"
ANTH,103,71,76,37,8,2,1,"Moodie, Ellen"
ANTH,103,124,97,33,11,12,0,"Finley, Amaziah Z"
ANTH,165,20,1,0,1,0,0,"Davis, Jennifer L"
ANTH,175,19,4,11,1,1,0,"Silverman, Helaine I"
ANTH,209,137,15,2,0,6,1,"Manalansan, Martin F"
ANTH,246,214,24,6,1,2,0,"Jelinek, Petra"
ANTH,270,19,4,1,0,1,0,"Kramer, Elise A"
ANTH,362,13,9,1,0,1,0,"Farnell, Brenda M"
ANTH,393,6,11,3,2,0,0,"Saul, Mahir"
ANTH,462,16,4,0,1,0,0,"Niculescu, Tatiana"
ARAB,404,13,6,2,0,0,0,"Sawwan, Rana J"
ARCH,210,55,50,27,4,3,0,"Grossman, Heather E"
ARCH,233,40,36,20,2,0,0,"Deutsch, Randall"
ARCH,272,27,37,20,4,2,0,"Emmons, David J"
ARCH,341,28,15,7,0,0,0,"Schwenk, David M"
ARCH,342,35,19,4,0,1,0,"Boubekri, Mohamed"
ARCH,352,65,30,9,0,0,0,"Uihlein, Marci S"
ARCH,409,12,18,0,0,0,0,"Lapunzina, Alejandro"
ARCH,410,11,16,7,0,1,0,"Senseney, John R"
ARCH,415,11,10,1,0,1,1,"Grossman, Heather E"
ARCH,416,47,9,2,0,0,0,"Burns, Jennifer"
ARCH,452,50,19,2,0,0,0,"Aminmansour, Abbas"
ARCH,452,16,13,1,0,0,0,"Mitalski, Marc A"
ARCH,468,18,12,0,0,0,0,"Lapunzina, Alejandro"
ARCH,475,9,15,4,0,0,0,"Lapunzina, Alejandro"
ARCH,501,36,19,14,0,0,0,"Deutsch, Randall"
ART,100,38,19,6,1,1,1,"Burns, Jennifer"
ART,104,20,1,0,0,0,0,"Brunel, Nicole S"
ART,105,23,1,1,0,0,0,"Bai, Qiuailin"
ART,105,23,1,0,0,0,0,"Bai, Qiuailin"
ART,310,40,4,0,0,0,0,"Goggin, Nan E"
ARTD,270,18,2,1,0,0,0,"Sethi Suresh, Simrun"
ARTD,299,20,2,2,0,1,0,"Craven, Eli J"
ARTD,313,23,13,1,0,1,0,"Thomas, Nekita S"
ARTD,313,27,11,0,0,0,0,"Kwon, Linda E"
ARTD,326,36,15,1,1,1,0,"Thomas, Joyce K"
ARTD,333,18,3,1,1,1,0,"Robinson, Stacey"
ARTD,362,20,1,0,0,0,0,"Craven, Eli J"
ARTD,402,20,3,0,0,0,0,"Weightman, David I"
ARTD,444,17,4,0,0,0,0,"Thomas, Nekita S"
ARTD,448,36,9,1,0,0,0,"Sethi, Suresh"
ARTD,471,29,3,0,0,0,0,"Benson, Eric"
ARTF,104,10,10,1,0,0,0,"Hammie, Patrick E"
ARTH,113,12,5,4,2,0,0,"Richter, Sarah D"
ARTH,215,11,12,1,1,0,0,"Kreindler, Katharine R"
ARTH,242,17,8,3,0,0,0,"Romberg, Kristin"
ARTH,257,20,37,5,0,0,0,"Shea, Laura E"
ARTH,360,16,11,1,2,2,1,"Rosenthal, Lisa"
ASTR,100,49,22,11,7,6,0,"Evans, Jessica M"
ASTR,100,191,140,49,15,19,5,"Evans, Jessica M"
ASTR,121,47,46,18,8,5,4,"Evans, Jessica M"
ASTR,122,83,48,28,1,3,1,"Looney, Leslie W"
ASTR,150,109,42,12,7,5,1,"Dunne, Bryan C"
ASTR,210,17,35,17,12,4,0,"Wong, Tony"
ASTR,405,14,13,2,0,1,0,"Dalal, Neal K"
ASTR,414,13,11,6,1,1,0,"Vieira, Joaquin D"
ATMS,100,235,125,44,8,5,0,"McFarquhar, Greg M"
ATMS,120,504,79,16,8,2,0,"Snodgrass, Eric R"
ATMS,120,88,30,16,6,5,0,"Hence, Deanna"
ATMS,140,26,26,9,2,4,1,"Schlesinger, Michael E"
ATMS,201,48,10,4,0,2,0,"Snodgrass, Eric R"
ATMS,305,20,9,5,2,2,1,"Nesbitt, Stephen"
ATMS,307,5,13,6,2,0,0,"Jain, Atul"
ATMS,502,16,4,1,0,0,0,"Jewett, Brian F"
BADM,300,42,17,10,4,1,1,"Fricke, Michael R"
BADM,300,155,74,20,3,3,0,"Fricke, Michael R"
BADM,310,184,103,36,8,3,1,"Love, E G"
BADM,310,99,6,1,0,0,0,"Shabbir, Muhammad S"
BADM,311,48,10,0,0,0,0,"Gajendran, Ravi S"
BADM,311,19,8,1,0,0,0,"Gajendran, Ravi S"
BADM,312,26,6,1,0,0,0,"Lee, Seung Hoon"
BADM,313,13,19,2,0,0,0,"Kraatz, Matthew S"
BADM,314,18,26,1,0,0,0,"Jang, Daisung"
BADM,320,449,22,3,0,0,1,"Wolters, Mark E"
BADM,320,105,7,0,2,0,1,"Shabbir, Muhammad S"
BADM,322,19,25,0,0,0,0,"Anand, Sowmya"
BADM,322,28,3,0,0,0,0,"Noel, Hayden N"
BADM,323,35,7,1,2,0,0,"Shabbir, Muhammad S"
BADM,324,57,9,0,0,0,0,"Palekar, Udatta S"
BADM,325,33,2,0,0,0,0,"Otnes, Cornelia C"
BADM,325,31,6,1,0,0,0,"Otnes, Cornelia C"
BADM,326,22,10,1,0,0,0,"Liu, Yunchuan"
BADM,327,21,7,1,0,0,0,"Nezami, Mehdi"
BADM,337,49,6,0,0,0,0,"Palekar, Udatta S"
BADM,350,48,16,0,0,0,0,"Nelson, Matthew L"
BADM,350,20,35,1,2,0,0,"Sachdev, Vishal"
BADM,350,56,9,0,0,0,0,"Subramanyam, Ramanath"
BADM,350,52,10,0,0,0,0,"Subramanyam, Ramanath"
BADM,352,57,9,0,0,0,0,"Yang, Yi"
BADM,353,32,25,2,1,0,0,"Haran, Vidya"
BADM,366,49,5,0,0,0,0,"Weightman, David I"
BADM,374,28,27,7,0,1,0,"Elsaleiby, Aber"
BADM,374,26,16,2,0,0,0,"Elsaleiby, Aber"
BADM,375,19,32,3,0,0,1,"Lim, Michael K"
BADM,375,20,33,1,1,0,0,"Lim, Michael K"
BADM,375,12,20,5,1,0,0,"Scott, Nehemiah"
BADM,378,30,25,5,2,0,1,"Scott, Nehemiah"
BADM,379,16,18,0,0,0,0,"Anand, Gopesh J"
BADM,380,34,19,5,1,0,0,"Bucheli, Marcelo"
BADM,380,32,4,0,0,0,0,"Bucheli, Marcelo"
BADM,380,24,1,1,0,0,0,"Zhang, Nan"
BADM,381,18,2,0,1,0,0,"Minefee, Ishva"
BADM,382,33,5,0,0,0,0,"Koo, Minkyung"
BADM,395,17,3,1,0,0,0,"Rindfleisch, Aric P"
BADM,395,35,7,1,0,0,1,"Somaya, Deepak"
BADM,395,18,2,1,0,0,0,"Sachdev, Vishal"
BADM,395,31,1,0,0,0,0,"Kim, Sung W"
BADM,395,27,2,1,0,0,1,"Echambadi, Rajagopal"
BADM,403,102,22,2,1,1,0,"Fricke, Michael R"
BADM,445,23,5,0,0,0,0,"Kurtz, Jeffrey M"
BADM,446,33,1,0,0,0,0,"Isserman, Noah J"
BADM,449,27,11,3,0,0,0,"Anderson, Phillip C"
BADM,449,22,14,3,1,0,0,"Kim, June-Young"
BADM,449,16,13,7,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,27,11,2,0,0,0,"Chattopadhyay, Shinjinee"
BADM,449,26,14,1,0,1,0,"Anderson, Phillip C"
BADM,449,22,19,4,0,0,0,"Shah, Sonali K"
BADM,449,25,12,5,0,0,0,"Kim, June-Young"
BADM,449,11,25,6,0,1,0,"Shah, Sonali K"
BADM,449,17,17,4,1,0,0,"Kim, June-Young"
BADM,449,28,14,2,0,0,0,"Shah, Sonali K"
BADM,453,47,2,0,0,0,0,"Han, Wencui"
BADM,508,87,135,10,1,1,1,"Northcraft, Gregory B"
BADM,508,8,23,5,1,1,1,"Northcraft, Gregory B"
BADM,508,25,12,0,0,0,0,"Loewenstein, Jeffrey"
BADM,509,29,3,0,0,0,0,"Bednar, Michael K"
BADM,520,213,8,0,0,1,0,"Noel, Hayden N"
BADM,520,19,3,0,0,3,0,"Noel, Hayden N"
BADM,520,35,2,0,0,0,0,"Noel, Hayden N"
BADM,528,12,19,1,0,0,0,"Shavitt, Sharon"
BADM,543,31,18,0,0,0,0,"Somaya, Deepak"
BADM,543,21,19,1,0,0,0,"Somaya, Deepak"
BADM,544,32,18,0,0,0,0,"Mahoney, Joseph T"
BADM,550,43,10,0,0,0,0,"Kurtz, Jeffrey M"
BADM,551,42,0,1,0,0,0,"Bradley, Joe A"
BADM,552,44,3,2,0,0,0,"Leroy, Michael H"
BADM,557,52,1,0,0,0,0,"Han, Wencui"
BADM,562,23,4,0,0,0,0,"Larson, Eric"
BADM,566,57,1,0,0,0,0,"Mukherjee, Ujjal K"
BADM,572,22,4,4,1,0,0,"Taghaboni-Dutta, Fataneh"
BADM,573,27,15,2,0,0,0,"Kwon, Hyok-Jon D"
BADM,574,37,15,1,0,1,0,"Kwon, Hyok-Jon D"
BADM,574,26,23,1,0,0,0,"Kwon, Hyok-Jon D"
BADM,583,63,2,0,0,0,0,"Martinez, Candace A"
BADM,584,24,21,3,0,0,0,"Liu, Yunchuan"
BADM,589,42,18,1,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,589,25,24,6,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,590,54,8,0,0,0,0,"Ye, Han"
BADM,590,20,8,0,0,0,0,"Torelli, Carlos J"
BADM,590,10,11,0,0,0,0,"Bercovitz, Janet E"
BADM,590,66,1,0,0,0,0,"Yun, Joseph T"
BADM,590,30,8,0,0,0,0,"Echambadi, Rajagopal"
BADM,590,30,8,0,0,0,0,"Lansing, Paul"
BADM,590,37,1,0,0,0,0,"Watkins, Ronald S"
BADM,590,25,13,0,0,0,0,"Hartman, Kevin E"
BADM,593,29,9,0,0,0,1,"Shavitt, Sharon"
BIOC,446,24,26,2,0,0,0,"Zhang, Kai"
BIOC,455,16,6,1,0,0,0,"Schurig Briccio, Lici A"
BIOC,455,7,12,2,1,0,0,"Schurig Briccio, Lici A"
BIOE,120,60,3,1,0,1,1,"Pool, Marcia A"
BIOE,202,13,22,3,0,1,0,"Jensen, Karin J"
BIOE,205,27,22,14,2,2,0,"Pool, Marcia A"
BIOE,310,30,29,5,0,0,0,"Maslov, Sergei S"
BIOE,360,67,3,0,0,0,0,"Amos, Jennifer"
BIOE,414,43,24,0,0,1,1,"Dobrucki, Wawrzyniec"
BIOE,415,51,11,3,2,2,0,"Pool, Marcia A"
BIOE,420,29,19,1,0,0,0,"Sutton, Brad"
BIOE,436,53,1,0,0,0,0,"Amos, Jennifer"
BIOE,498,16,7,0,0,0,0,"Underhill, Gregory H"
BTW,250,13,6,1,1,0,0,"Moss, Andrew P"
BTW,250,12,8,1,0,0,0,"Kelly, Daniel"
BTW,250,15,4,2,1,0,0,"Moss, Andrew P"
BTW,250,21,2,0,0,0,0,"Grohens, Joseph"
BTW,250,18,3,0,0,0,1,"Claborn, John P"
BTW,250,20,2,0,1,0,0,"Kelly, Daniel"
BTW,250,21,2,0,1,0,0,"Claborn, John P"
BTW,250,21,2,0,0,0,0,"Micks, Taylor H"
BTW,250,14,8,1,0,0,0,"Merrill, Andrew"
BTW,250,18,2,0,1,0,0,"Liepert, Susan"
BTW,250,20,4,0,0,0,0,"Liepert, Susan"
BTW,250,14,8,1,0,0,0,"McGuire, Lee"
BTW,250,20,4,0,0,0,0,"Im, Jane"
BTW,250,15,6,1,0,0,1,"Wilson, Gregory D"
BTW,250,17,7,1,0,0,0,"McGuire, Lee"
BTW,250,7,11,2,0,1,0,"Emmert, Ashley"
BTW,250,17,6,0,0,0,0,"Wilson, Gregory D"
BTW,250,12,9,1,0,0,0,"McGuire, Lee"
BTW,250,15,7,0,0,0,0,"Wilson, Gregory D"
BTW,250,10,11,0,0,0,0,"Gilmore, Shawn P"
BTW,250,17,7,0,0,0,0,"Kelly, Daniel"
BTW,250,19,5,0,0,0,0,"Bascom, Benjamin D"
BTW,250,16,6,0,0,0,0,"Kelly, Daniel"
BTW,261,18,5,1,0,0,0,"Grohens, Joseph"
BTW,261,10,7,2,2,1,0,"Hechler, William D"
BTW,271,21,2,0,0,0,0,"Grohens, Joseph"
BUS,199,39,2,0,0,0,0,"Turner, Nicole M"
BUS,301,31,2,0,1,0,0,"DeBrock, Lawrence M"
CEE,201,47,30,8,3,0,0,"Cai, Ximing"
CEE,202,46,54,13,6,3,0,"Koloutsou-Vakak, Sotiria"
CEE,300,18,48,26,1,0,0,"Lange, David A"
CEE,310,37,23,9,0,1,2,"Ozer, Hasan"
CEE,320,50,24,7,2,0,0,"Young, Brent D"
CEE,330,42,64,23,4,0,0,"Bond, Tami C"
CEE,350,21,22,4,1,0,0,"Stillwell, Ashlynn S"
CEE,360,24,29,4,2,1,0,"Akono, Ange-Therese"
CEE,380,18,76,22,3,1,0,"Olson, Scott M"
CEE,411,11,11,1,0,0,0,"Edwards, John R"
CEE,412,46,3,0,0,0,0,"Ruppert, Conrad J"
CEE,415,6,20,6,0,0,0,"Schmidt, Arthur R"
CEE,418,16,19,3,0,0,0,"Ouyang, Yanfeng"
CEE,420,120,54,8,0,0,0,"Liu, Liang Y"
CEE,421,82,26,8,1,0,0,"El-Rayes, Khaled A"
CEE,424,85,36,7,2,0,0,"Young, Brent D"
CEE,437,30,14,1,0,0,0,"Cusick, Roland"
CEE,440,16,12,0,0,0,0,"Valocchi, Albert J"
CEE,444,7,21,0,1,0,0,"Zilles, Julie"
CEE,449,25,19,3,0,0,0,"Marinas, Benito J"
CEE,452,29,7,1,0,0,0,"Garcia, Marcelo H"
CEE,460,34,25,12,6,0,1,"Lombardo, Franklin T"
