CRS SUBJ CD,CRS NBR,A,B,C,D,F,W,Primary Instructor
ACCY,303,21,15,1,0,0,0,"Brown, Timothy J"
ACCY,303,17,17,2,2,0,0,"Li, Wei"
ACCY,303,10,21,6,0,0,0,"Brown, Timothy J"
ACCY,304,11,17,2,0,0,0,"Wu, Martin G"
ACCY,304,20,17,2,0,0,0,"Wu, Martin G"
ACCY,304,15,22,2,0,0,0,"Wu, Martin G"
ACCY,304,25,9,1,0,0,0,"Koo, Seung Hyun"
ACCY,304,10,18,6,1,0,0,"Koo, Seung Hyun"
ACCY,304,10,13,4,0,0,0,"Koo, Seung Hyun"
ACCY,312,10,17,4,1,0,0,"Bauer, Andrew M"
ACCY,312,21,10,6,0,0,0,"Bauer, Andrew M"
ACCY,312,20,15,1,0,0,1,"Bauer, Andrew M"
ACCY,312,11,15,3,1,0,0,"Donohoe, Michael P"
ACCY,312,22,14,1,0,0,0,"Donohoe, Michael P"
ACCY,312,16,15,4,0,0,0,"Donohoe, Michael P"
ACCY,405,11,23,2,0,0,0,"Bauer, Timothy D"
ACCY,405,15,21,2,0,0,0,"Bauer, Timothy D"
ACCY,405,15,16,2,0,0,0,"Zimbelman, Aaron F"
ACCY,405,16,21,0,0,0,1,"Poziemski, Elizabeth C"
ACCY,405,14,21,2,0,0,0,"Stern, Matthew T"
ACCY,405,11,27,0,0,0,0,"Bauer, Timothy D"
ACCY,500,18,35,3,0,0,0,"Zhang, Li"
ACCY,500,23,3,0,0,0,0,"Finnegan, Thomas"
ACCY,502,33,3,0,0,0,0,"Schwartz, Rachel"
ACCY,502,28,7,2,0,0,0,"Schwartz, Rachel"
ACCY,502,27,5,1,1,0,0,"Schwartz, Rachel"
ACCY,503,26,13,0,0,0,0,"Venugopalan, Raghunathan"
ACCY,503,28,13,0,0,0,0,"Venugopalan, Raghunathan"
ACCY,505,43,10,0,0,0,0,"Finnegan, Thomas"
ACCY,505,37,10,1,0,0,0,"Finnegan, Thomas"
ACCY,505,37,7,0,0,0,0,"Finnegan, Thomas"
ACCY,510,6,30,0,0,0,0,"Beck, Paul J"
ACCY,510,5,22,2,0,0,0,"Beck, Paul J"
ACCY,510,1,29,3,0,0,0,"Beck, Paul J"
ACCY,510,15,22,0,0,0,0,"Polinski, Paul W"
ACCY,510,20,16,0,0,0,0,"Polinski, Paul W"
ACCY,510,22,10,0,0,0,0,"Polinski, Paul W"
ACCY,511,13,21,0,0,0,0,"Abdel-Khalik, Ahmed R"
ACCY,512,42,3,0,0,0,0,"Chandler, John S"
ACCY,512,38,6,0,0,0,0,"Chandler, John S"
ACCY,512,37,10,0,0,0,0,"Chandler, John S"
ACCY,512,36,7,1,0,0,0,"Hecht, Gary W"
ACCY,512,38,7,0,0,0,0,"Chandler, John S"
ACCY,512,35,9,0,0,0,0,"Hecht, Gary W"
ACCY,515,18,12,0,0,0,0,"Hobson, Jessen L"
ACCY,515,17,19,1,0,0,0,"Hobson, Jessen L"
ACCY,515,15,12,0,1,0,0,"Hobson, Jessen L"
ACCY,517,21,9,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,517,11,15,0,0,0,0,"Ibrahim, Adel Nematallah"
ACCY,551,4,23,0,0,0,0,"Sternburg, Thomas"
ACCY,551,7,18,0,0,0,0,"Sternburg, Thomas"
ACCY,552,11,16,2,0,0,0,"Guzman, Laura"
ACCY,554,13,14,0,0,0,0,"Engle, Howard S"
ACCY,556,18,14,0,0,0,0,"Varadharajan, Anupama"
ACCY,556,21,17,0,0,0,0,"Varadharajan, Anupama"
ACCY,558,26,3,0,0,0,0,"Whitlock, Brian T"
ACCY,593,15,21,1,0,0,0,"Ahmed, Waqar"
ACCY,593,21,12,0,0,0,0,"Ahmed, Waqar"
ACCY,593,29,9,0,0,0,0,"Ziegler, Richard E"
ACCY,593,32,2,0,0,0,0,"Nekrasz, Frank"
ACCY,593,35,1,0,0,0,0,"Nekrasz, Frank"
ACE,100,10,11,6,0,2,0,"Gundersen, Lisa C"
ACE,100,6,12,5,5,1,0,"Gundersen, Lisa C"
ACE,100,8,8,8,3,1,0,"Gundersen, Lisa C"
ACE,100,12,5,10,0,0,0,"Gundersen, Lisa C"
ACE,100,8,10,6,5,1,0,"Gundersen, Lisa C"
ACE,100,11,10,5,2,1,0,"Gundersen, Lisa C"
ACE,100,12,5,9,4,0,0,"Gundersen, Lisa C"
ACE,100,8,10,6,1,3,0,"Gundersen, Lisa C"
ACE,161,8,12,1,3,0,0,"Rogalla, Valerie"
ACE,161,18,5,1,0,0,0,"Lo, Alexander C"
ACE,161,11,7,1,1,2,0,"Rogalla, Valerie"
ACE,161,21,4,0,0,0,0,"Lo, Alexander C"
ACE,161,17,6,2,0,0,0,"Lo, Alexander C"
ACE,161,21,2,1,1,0,0,"Lo, Alexander C"
ACE,161,20,4,0,0,0,0,"Lo, Alexander C"
ACE,161,15,6,1,0,0,0,"Rogalla, Valerie"
ACE,161,20,4,1,0,0,0,"Lo, Alexander C"
ACE,161,18,3,1,0,1,0,"Rogalla, Valerie"
ACE,161,8,9,4,3,0,0,"Rogalla, Valerie"
ACE,161,16,4,1,1,0,0,"Rogalla, Valerie"
ACE,199,21,3,0,0,0,0,"Barnard, Jessa M"
ACE,210,66,57,21,3,2,3,"Ando, Amy W"
ACE,222,105,67,13,5,1,0,"Stoddard, Paul B"
ACE,240,82,61,9,3,1,0,"Stoddard, Paul B"
ACE,251,69,65,17,2,2,0,"Baylis, Katherine R"
ACE,255,8,12,3,0,1,0,"Allen-Smith, Joyce E"
ACE,261,22,37,17,3,0,0,"Nasr, Raoul E"
ACE,306,30,6,2,0,0,0,"Schlessinger, Lisa R"
ACE,345,79,35,7,1,0,0,"Paulson, Nicholas D"
ACE,346,27,8,5,0,0,0,"Breen, John"
ACE,398,20,2,0,1,0,0,"Barnard, Jessa M"
ACE,398,21,3,0,0,0,0,"Miller, Theresa S"
ACE,398,21,0,1,0,0,0,"Finnegan, Ann B"
ACE,398,26,1,0,0,0,0,"Ellison, Brenna"
ACE,428,41,39,13,1,3,0,"Peterson, Paul E"
ACE,444,24,17,3,0,1,0,"Schnitkey, Gary D"
ACE,447,30,6,1,0,0,0,"Ellinger, Paul N"
ACE,454,7,20,12,3,2,0,"Allen-Smith, Joyce E"
ACE,455,17,26,13,0,0,0,"Ando, Amy W"
ACE,471,9,8,6,2,1,0,"Gundersen, Lisa C"
ACE,476,21,18,9,0,0,0,"Beller, Andrea H"
ACES,101,22,0,1,0,0,0,"Simmons, F W"
ACES,101,22,0,1,0,0,0,"Simmons, F W"
ACES,101,18,4,0,0,0,0,"Simmons, F W"
ACES,101,20,2,0,0,0,0,"Simmons, F W"
ACES,101,20,0,2,0,0,0,"Simmons, F W"
ACES,101,18,3,1,0,0,0,"Simmons, F W"
ACES,101,21,0,1,0,0,0,"Simmons, F W"
ACES,101,18,3,1,0,1,0,"Simmons, F W"
ACES,101,22,1,0,0,0,0,"Simmons, F W"
ACES,101,20,1,0,0,0,0,"Simmons, F W"
ACES,101,19,3,1,0,0,0,"Simmons, F W"
ACES,409,12,6,7,1,0,0,"Anderson, Eric"
ADV,150,60,29,13,3,4,0,"Mitchell, Aishatale"
ADV,150,152,115,39,11,4,1,"Hall, Steven R"
ADV,150,20,4,0,0,0,0,"Hall, Steven R"
ADV,281,3,54,37,6,1,1,"Wise, Kevin R"
ADV,310,62,56,5,3,1,0,"Wirtz, John"
ADV,350,20,5,0,0,0,0,"Olson, Katrina M"
ADV,390,26,65,13,1,3,0,"Sheldon, Peter S"
ADV,393,168,12,1,0,0,0,"Olson, Katrina M"
ADV,410,33,3,0,0,0,0,"Olson, Katrina M"
ADV,460,27,6,0,0,0,0,"Ham, Chang Dae"
ADV,478,11,9,1,1,1,0,"Vargas, Patrick T"
ADV,481,36,77,26,3,1,0,"Vargas, Patrick T"
ADV,483,9,41,3,0,0,0,"Sar, Sela"
ADV,483,24,27,2,0,0,0,"Sar, Sela"
ADV,491,31,16,1,0,0,0,"DiBerardino, Linnea J"
ADV,491,35,13,0,1,0,0,"Bowden, Tiffany N"
ADV,491,36,11,1,0,0,0,"Ham, Chang Dae"
AE,100,38,13,0,0,0,1,"Elliott, Gregory S"
AE,100,58,13,1,0,0,0,"Geubelle, Philippe H"
AE,199,19,4,1,1,1,0,"Bodony, Daniel J"
AE,199,21,5,3,0,0,0,"Woodard, Brian S"
AE,202,29,12,0,0,0,0,"Chung, Soon-Jo"
AE,311,30,37,22,1,1,0,"Dutton, J C"
AE,321,25,34,31,8,2,0,"Chasiotis, Ioannis"
AE,352,19,39,37,0,0,0,"Prussing, John E"
AE,402,13,18,10,0,0,0,"Conway, Bruce A"
AE,416,9,23,3,0,0,0,"Selig, Michael S"
AE,433,44,27,5,1,0,0,"Jackson, Thomas L"
AE,442,27,18,0,0,0,0,"D'Urso, Steven J"
AE,460,67,5,0,0,0,0,"Austin, Joanna M"
AE,483,43,28,3,0,0,0,"Johnson, Miles J"
AFRO,101,12,15,5,2,0,0,"Cha-Jua, Sundiata"
AFRO,101,9,9,1,2,0,0,"Valgoi, Maria J"
AFRO,105,17,11,1,1,0,0,"Wright, David"
AFRO,411,14,7,2,0,0,0,"Neville, Helen A"
AGCM,110,12,11,2,1,0,0,"Koon, Samantha L"
AGED,230,20,2,0,0,0,0,"Schneider, Alicia M"
AGED,260,122,35,10,4,2,1,"Burgoon, Lisa A"
AGED,280,24,10,1,2,0,0,"Korte, Debra S"
AGED,340,21,3,0,0,0,0,"Rosch, David M"
AGED,380,53,9,3,0,0,0,"Rosch, David M"
AIS,101,22,9,2,1,1,0,"McKenzie-Jones, Paul R"
AIS,101,29,3,1,0,0,0,"McKenzie-Jones, Paul R"
AIS,101,16,9,1,1,0,0,"McKenzie-Jones, Paul R"
AIS,101,6,9,5,0,5,1,"DeLisle, Christine T"
AIS,101,11,14,2,0,0,1,"Williams, Kate"
AIS,275,17,6,0,1,2,0,"Diaz, Vicente M"
ANSC,100,56,93,33,0,1,0,"Parrett, Douglas F"
ANSC,109,24,22,0,0,0,1,"McKeith, Floyd K"
ANSC,201,22,3,0,0,0,0,"Cardoso, Felipe"
ANSC,206,40,18,2,0,0,0,"Kline, Kevin H"
ANSC,207,16,22,4,0,1,0,"Brandt, Jessica R"
ANSC,207,9,19,2,2,1,0,"Brandt, Jessica R"
ANSC,207,5,15,3,1,0,0,"Brandt, Adam L"
ANSC,207,8,26,6,2,0,0,"Brandt, Adam L"
ANSC,221,83,55,36,4,2,0,"Beever, Jonathan E"
ANSC,222,104,62,19,4,1,0,"Wheeler, Matthew B"
ANSC,250,227,30,9,0,3,0,"Albert, Sarah D"
ANSC,298,86,4,1,0,0,0,"Hurley, Walter L"
ANSC,305,41,7,2,0,1,0,"Albert, Sarah D"
ANSC,307,12,19,12,7,3,0,"Fischer-Brown, Amy E"
ANSC,322,9,9,5,1,0,0,"Felix, Tara L"
ANSC,398,27,1,2,0,1,0,"Fischer-Brown, Amy E"
ANSC,401,35,13,2,0,0,0,"Parrett, Douglas F"
ANSC,420,24,18,9,2,0,0,"Drackley, James K"
ANSC,431,30,15,12,0,0,0,"Nowak, Romana A"
ANSC,452,21,4,1,1,0,0,"Dilger, Anna C"
ANSC,467,23,6,3,0,0,0,"Johnson, Janeen L"
ANSC,498,65,3,0,1,0,0,"Hurley, Walter L"
ANTH,101,128,107,47,14,5,3,"DeLucia, Kristin"
ANTH,103,212,182,56,8,3,0,"Greenberg, Jessica R"
ANTH,104,12,9,2,0,0,1,"Farnell, Brenda M"
ANTH,104,15,8,1,1,1,0,"Farnell, Brenda M"
ANTH,105,32,43,7,1,1,0,"Bauer, Andrew"
ANTH,143,19,6,1,0,0,0,"Clancy, Kathryn B"
ANTH,143,418,160,43,10,10,2,"Clancy, Kathryn B"
ANTH,143,12,10,2,0,0,0,"Clancy, Kathryn B"
ANTH,143,14,13,2,0,0,0,"Clancy, Kathryn B"
ANTH,143,22,6,0,0,0,0,"Clancy, Kathryn B"
ANTH,143,13,8,2,2,0,0,"Clancy, Kathryn B"
ANTH,143,15,6,3,0,1,1,"Clancy, Kathryn B"
ANTH,143,13,10,1,1,1,0,"Clancy, Kathryn B"
ANTH,143,17,8,0,1,1,0,"Clancy, Kathryn B"
ANTH,143,23,3,1,0,0,0,"Clancy, Kathryn B"
ANTH,143,22,6,1,0,0,0,"Clancy, Kathryn B"
ANTH,143,22,2,3,0,1,0,"Clancy, Kathryn B"
ANTH,143,19,6,2,0,0,0,"Clancy, Kathryn B"
ANTH,143,17,8,4,0,0,0,"Clancy, Kathryn B"
ANTH,143,16,6,2,1,0,0,"Clancy, Kathryn B"
ANTH,143,13,11,1,0,0,0,"Clancy, Kathryn B"
ANTH,143,13,7,5,1,1,0,"Clancy, Kathryn B"
ANTH,143,17,4,4,0,3,1,"Clancy, Kathryn B"
ANTH,143,21,5,0,0,1,0,"Clancy, Kathryn B"
ANTH,143,17,5,3,0,0,0,"Clancy, Kathryn B"
ANTH,143,16,7,0,1,0,0,"Clancy, Kathryn B"
ANTH,143,19,7,0,0,1,0,"Clancy, Kathryn B"
ANTH,143,18,9,1,1,0,0,"Clancy, Kathryn B"
ANTH,143,20,2,3,2,0,0,"Clancy, Kathryn B"
ANTH,143,20,5,2,0,0,0,"Clancy, Kathryn B"
ANTH,160,17,6,2,0,0,0,"Maldonado, Korinta"
ANTH,180,63,77,63,16,7,3,"Silverman, Helaine I"
ANTH,185,22,18,12,1,0,1,"Diaz, Vicente M"
ANTH,209,215,97,11,1,2,1,"Manalansan, Martin F"
ANTH,220,11,8,3,0,1,0,"Bauer, Andrew"
ANTH,220,10,6,5,1,0,1,"Bauer, Andrew"
ANTH,225,17,8,2,0,1,0,"DeLucia, Kristin"
ANTH,230,9,8,5,0,1,0,"Orta, Andrew"
ANTH,230,9,12,3,3,1,0,"Orta, Andrew"
ANTH,230,10,9,6,0,1,1,"Orta, Andrew"
ANTH,230,6,9,4,3,1,0,"Orta, Andrew"
ANTH,246,41,16,1,0,0,0,"Malhi, Ripan S"
ANTH,266,20,7,4,2,0,0,"Saul, Mahir"
ANTH,343,18,7,0,0,0,0,"Stumpf, Rebecca"
ANTH,399,10,15,1,0,0,1,"Greenberg, Jessica R"
ANTH,437,12,7,2,2,0,0,"Lu, Amy"
ANTH,441,15,7,1,1,0,0,"Malhi, Ripan S"
ANTH,449,17,3,1,0,0,0,"Pauketat, Timothy R"
ARAB,150,17,6,3,0,2,0,"Saadah, Eman"
ARAB,150,18,22,11,7,9,0,"Hoffman, Valerie J"
ARCH,101,130,25,4,1,3,0,"Waldrep, Lee W"
ARCH,199,33,7,0,0,2,0,"Mink, Barry L"
ARCH,199,43,3,2,0,6,1,"Mink, Barry L"
ARCH,231,58,50,7,2,3,1,"Deutsch, Randall"
ARCH,271,43,56,14,0,4,1,"Hamlin, Lawrence J"
ARCH,341,23,47,16,1,0,0,"Strand, Richard K"
ARCH,342,34,35,12,1,1,0,"Boubekri, Mohamed"
ARCH,351,56,36,13,4,2,1,"Kansler, Jeffrey C"
ARCH,410,14,32,10,1,6,0,"Senseney, John R"
ARCH,411,21,18,3,2,1,1,"Senseney, John R"
ARCH,417,20,39,10,3,4,0,"Cupers, Kenny R"
ARCH,451,94,24,11,0,3,0,"Aminmansour, Abbas"
ARCH,501,67,15,0,0,0,0,"Deutsch, Randall"
ARCH,577,38,38,2,0,0,0,"Stallmeyer, John C"
ARCH,595,31,7,2,1,0,0,"Aminmansour, Abbas"
ART,100,21,14,6,0,4,0,"Burns, Jennifer"
ART,299,25,2,0,0,1,0,"Hogin, Lauretta J"
ART,299,22,1,0,0,0,0,"Harper, Krystal L"
ARTD,201,12,28,0,0,0,0,"Reeder, Kevin"
ARTD,217,22,6,0,2,1,0,"Peterson, Matthew"
ARTD,225,13,22,4,0,0,0,"Bullock, William C"
ARTD,226,14,11,1,0,0,0,"Weightman, David I"
ARTD,310,19,3,1,1,0,1,"Meaney, Kathleen T"
ARTD,328,24,6,0,0,0,0,"McDonagh, Deana C"
ARTD,401,22,12,0,0,2,0,"McDonagh, Deana C"
ARTD,410,22,7,1,0,0,0,"Tober, Bradley K"
ARTD,445,20,9,4,0,0,0,"Benson, Eric"
ARTF,101,46,11,0,2,1,0,"Mette, Alan T"
ARTF,101,35,13,6,4,0,0,"Mette, Alan T"
ARTH,111,6,10,4,1,0,0,"Edwards, Emily K"
ARTH,111,8,9,1,2,2,0,"Applebaum, Lauren K"
ARTH,114,4,11,6,0,0,0,"Dorofeeva, Maria"
ARTH,114,5,15,1,0,0,0,"Groth, Abigail J"
ARTH,299,17,6,3,0,0,0,"Meier, Sandy"
ARTH,360,7,19,3,1,0,0,"Rosenthal, Lisa"
ARTH,446,14,12,7,1,1,1,"Romberg, Kristin"
ARTS,251,14,7,0,0,0,0,"Wennstrom, Laura F"
ASTR,100,51,44,18,9,8,0,"Thompson, Laird A"
ASTR,100,50,31,23,6,5,1,"Thompson, Laird A"
ASTR,100,168,153,62,13,14,3,"Clouse, Stephen S"
ASTR,121,35,33,35,5,2,1,"Sutton, Edmund C"
ASTR,122,109,55,6,3,5,1,"Dunne, Bryan C"
ASTR,122,18,5,0,0,0,0,"Kemball, Athol J"
ASTR,150,86,36,21,2,2,1,"Looney, Leslie W"
ASTR,404,16,12,4,1,2,0,"Chu, You-Hua"
ASTR,406,21,5,2,4,0,0,"Fields, Brian D"
ATMS,100,251,199,26,9,5,2,"Frame, Jeffrey"
ATMS,120,541,36,21,7,5,0,"Snodgrass, Eric R"
ATMS,140,27,47,8,1,0,0,"Schlesinger, Michael E"
ATMS,201,31,4,3,1,1,0,"Snodgrass, Eric R"
ATMS,301,16,10,7,2,2,2,"McFarquhar, Greg M"
ATMS,302,7,13,2,2,1,1,"Wang, Zhuo"
ATMS,303,14,16,4,3,1,1,"Frame, Jeffrey"
ATMS,491,24,1,1,0,0,0,"Chapman, William L"
ATMS,491,14,6,1,0,0,0,"Rauber, Robert M"
AVI,101,14,9,1,1,0,0,"Talleur, Donald A"
AVI,497,19,3,0,0,0,0,"Jones, William M"
BADM,199,18,3,0,0,0,0,"White, B J"
BADM,261,63,2,0,0,0,0,"Michael, Steven C"
BADM,300,131,94,37,5,1,3,"Kindt, John W"
BADM,300,53,78,39,19,1,0,"Roszkowski, Mark E"
BADM,300,15,20,22,4,1,0,"Lansing, Paul"
BADM,310,265,156,34,15,0,1,"Love, E G"
BADM,310,68,7,0,0,1,0,"Shabbir, Muhammad S"
BADM,311,45,7,0,0,0,0,"Lew, Joon Yeol"
BADM,312,19,16,1,1,0,0,"Lim, Jaegoo"
BADM,313,27,8,1,0,0,0,"Lew, Joon Yeol"
BADM,320,285,37,1,0,0,0,"Wolters, Mark E"
BADM,320,308,16,0,0,0,0,"Wolters, Mark E"
BADM,320,43,15,1,0,1,0,"Shabbir, Muhammad S"
BADM,320,35,9,1,0,0,0,"Shabbir, Muhammad S"
BADM,321,36,2,0,0,0,0,"Wang, Kezhou"
BADM,322,18,8,1,0,0,0,"Jung, Kiju"
BADM,322,34,4,0,0,0,0,"Kwon, Min A"
BADM,325,16,16,4,0,0,0,"Noriega, Jaime L"
BADM,325,10,30,8,0,0,1,"Noriega, Jaime L"
BADM,329,59,5,0,0,0,0,"Mehta, Ravi P"
BADM,336,17,18,1,0,0,0,"Palekar, Udatta S"
BADM,340,13,15,0,0,0,0,"Lansing, Paul"
BADM,350,28,24,2,1,0,0,"Sachdev, Vishal"
BADM,350,19,19,0,0,0,0,"Sethi, Ruchika"
BADM,350,31,18,4,1,0,0,"Sachdev, Vishal"
BADM,350,33,4,0,0,0,0,"Tu, Yuju"
BADM,351,18,4,0,0,0,0,"Larson, Eric"
BADM,352,18,15,5,0,0,0,"Sachdev, Vishal"
BADM,353,30,3,0,0,0,0,"Subramanyam, Ramanath"
BADM,367,43,11,0,0,0,0,"Michael, Steven C"
BADM,374,21,16,10,0,2,0,"Sirichakwal, Issariya"
BADM,374,16,14,4,2,0,1,"Sirichakwal, Issariya"
BADM,375,26,8,4,0,0,0,"Xu, Wenxin"
BADM,375,28,6,3,1,0,0,"Shi, Tianqin"
BADM,375,28,20,4,1,0,0,"Agrawal, Anupam"
BADM,377,28,20,1,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,378,16,21,3,0,0,0,"Lim, Michael K"
BADM,380,37,2,0,0,0,0,"Minefee, Ishva"
BADM,380,28,8,0,0,0,0,"Guo, Wenxin"
BADM,381,29,9,0,0,0,0,"Aguilera Vaques, Ruth"
BADM,395,10,33,1,0,0,1,"Loewenstein, Jeffrey"
BADM,445,28,1,0,0,0,0,"Kurtz, Jeffrey M"
BADM,446,24,2,4,0,0,1,"Michael, Steven C"
BADM,449,21,13,0,0,0,0,"Corredor Waldro, Sandra T"
BADM,449,35,4,0,0,0,0,"Vieregger, Carl H"
BADM,449,23,19,0,0,0,0,"Grahovac, Jovan"
BADM,449,33,2,2,0,0,0,"Fertig, Kevin"
BADM,449,37,7,0,0,0,0,"Chauradia, Amit J"
BADM,449,26,14,0,0,0,0,"Grahovac, Jovan"
BADM,449,29,10,0,0,0,1,"Mahoney, Joseph T"
BADM,449,36,3,0,0,0,0,"Fertig, Kevin"
BADM,460,32,15,2,0,0,0,"Taghaboni-Dutta, Fataneh"
BADM,508,38,16,0,0,0,0,"Leblebici, Huseyin"
BADM,508,52,9,1,0,0,0,"Leblebici, Huseyin"
BADM,508,17,20,0,0,0,0,"Northcraft, Gregory B"
BADM,509,31,23,1,0,0,0,"Bednar, Michael K"
BADM,514,37,20,2,0,0,0,"Love, E G"
BADM,514,43,20,1,0,0,0,"Love, E G"
BADM,520,47,1,0,0,0,0,"Qualls, William J"
BADM,520,60,0,1,0,0,0,"Qualls, William J"
BADM,520,20,11,0,0,0,0,"Rindfleisch, Aric P"
BADM,521,43,11,0,0,0,0,"Ghosh, Avijit"
BADM,525,45,2,0,0,0,0,"Mehta, Ravi P"
BADM,525,28,23,0,0,0,0,"Echambadi, Rajagopal"
BADM,525,21,42,0,0,0,0,"Echambadi, Rajagopal"
BADM,532,24,1,0,0,0,0,"Viswanathan, Madhubalan"
BADM,544,25,12,0,0,0,0,"Michael, Steven C"
BADM,555,38,4,0,0,0,0,"Subramanyam, Ramanath"
BADM,556,50,2,0,0,0,0,"Nelson, Matthew L"
BADM,566,31,2,0,0,0,0,"Wan, Zhixi"
BADM,567,16,34,5,0,0,0,"Chhajed, Dilip"
BADM,567,28,21,0,0,0,0,"Anand, Gopesh J"
BADM,567,18,41,1,0,0,0,"Chhajed, Dilip"
BADM,567,13,15,0,0,0,0,"Sirichakwal, Issariya"
BADM,572,38,11,1,0,1,0,"Taghaboni-Dutta, Fataneh"
BADM,572,31,18,1,0,0,0,"Petry, Joseph A"
BADM,582,31,8,1,0,0,0,"Aguilera Vaques, Ruth"
BADM,583,25,2,0,0,0,0,"Aguilera Vaques, Ruth"
BADM,586,36,4,0,0,0,0,"Girndt-Clougher, Tina"
BADM,590,52,5,0,0,1,0,"Chhajed, Dilip"
BADM,590,24,8,0,0,0,0,"Ludwicki, Tomasz"
BADM,590,24,8,0,0,0,0,"Carroll, Sandra"
BADM,590,20,4,8,0,0,0,"Carroll, Sandra"
BADM,590,43,6,0,0,0,0,"Grahovac, Jovan"
BADM,590,50,9,0,0,0,0,"Ghosh, Avijit"
BADM,590,33,7,0,0,0,0,"Kim, Sung W"
BADM,590,30,2,0,0,0,0,"Larson, Eric"
BADM,590,24,5,0,0,0,0,"Sleptsov, Alexander"
BADM,593,20,22,9,1,0,0,"Shavitt, Sharon"
BADM,595,20,5,0,0,0,0,"Sleptsov, Alexander"
BIOE,120,26,2,0,0,1,0,"Amos, Jennifer"
BIOE,201,37,18,0,0,0,0,"Imoukhuede, Princess U"
BIOE,202,21,3,0,0,0,0,"Bailey, Jennifer L"
BIOE,206,24,22,7,0,0,0,"Myong, Su-A"
BIOE,301,41,11,0,0,0,0,"Bailey, Jennifer L"
BIOE,414,44,24,1,0,0,0,"Poellmann, Michael J"
BIOE,476,38,23,0,0,0,0,"Underhill, Gregory H"
BIOE,498,20,4,2,0,0,0,"Sutton, Brad"
